"","word","n","n_papers","n_papers_total","p_papers"
"13592","goals improve",1,1,337,0.0029673590504451
"13593","goals inherent",1,1,337,0.0029673590504451
"13594","goals lose",1,1,337,0.0029673590504451
"13595","goals myfitnesspal",1,1,337,0.0029673590504451
"13596","goals organizational",1,1,337,0.0029673590504451
"13597","goals position",1,1,337,0.0029673590504451
"13598","goals prioritized",1,1,337,0.0029673590504451
"13599","goals ranging",1,1,337,0.0029673590504451
"13600","gold standard",1,1,337,0.0029673590504451
"13601","google 2018",1,1,337,0.0029673590504451
"13602","google ads",1,1,337,0.0029673590504451
"13603","google assistant",2,1,337,0.0029673590504451
"13604","google audit",1,1,337,0.0029673590504451
"13605","google baidu",1,1,337,0.0029673590504451
"13606","google downgrading",1,1,337,0.0029673590504451
"13607","google facebook",1,1,337,0.0029673590504451
"13608","google facebook’s",1,1,337,0.0029673590504451
"13609","google ibm",1,1,337,0.0029673590504451
"13610","google linkedin",1,1,337,0.0029673590504451
"13611","google measure",1,1,337,0.0029673590504451
"13612","google model",1,1,337,0.0029673590504451
"13613","google owned",1,1,337,0.0029673590504451
"13614","google play",1,1,337,0.0029673590504451
"13615","google quickly",1,1,337,0.0029673590504451
"13616","google serps",1,1,337,0.0029673590504451
"13617","google tiktok",1,1,337,0.0029673590504451
"13618","google time",1,1,337,0.0029673590504451
"13619","google's bert",1,1,337,0.0029673590504451
"13620","google's rankings",1,1,337,0.0029673590504451
"13621","google's related",1,1,337,0.0029673590504451
"13622","google's search",1,1,337,0.0029673590504451
"13623","google's video",1,1,337,0.0029673590504451
"13624","google’s search",1,1,337,0.0029673590504451
"13625","google’s smart",1,1,337,0.0029673590504451
"13626","google’s top",1,1,337,0.0029673590504451
"13627","gopher paper",1,1,337,0.0029673590504451
"13628","gorithms datasets",1,1,337,0.0029673590504451
"13629","governable artificial",1,1,337,0.0029673590504451
"13630","governance algorithms",1,1,337,0.0029673590504451
"13631","governance analysis",1,1,337,0.0029673590504451
"13632","governance contexts",1,1,337,0.0029673590504451
"13633","governance deg",1,1,337,0.0029673590504451
"13634","governance ecosystem",1,1,337,0.0029673590504451
"13635","governance fundamental",1,1,337,0.0029673590504451
"13636","governance gdpr",1,1,337,0.0029673590504451
"13637","governance highlights",1,1,337,0.0029673590504451
"13638","governance human",1,1,337,0.0029673590504451
"13639","governance imprint",1,1,337,0.0029673590504451
"13640","governance machine",1,1,337,0.0029673590504451
"13641","governance management",1,1,337,0.0029673590504451
"13642","governance mechanisms",1,1,337,0.0029673590504451
"13643","governance networks",1,1,337,0.0029673590504451
"13644","governance paper",1,1,337,0.0029673590504451
"13645","governance personal",1,1,337,0.0029673590504451
"13646","governance potentially",1,1,337,0.0029673590504451
"13647","governance regulation",1,1,337,0.0029673590504451
"13648","governance requires",1,1,337,0.0029673590504451
"13649","governance roles",1,1,337,0.0029673590504451
"13650","governance strategy",1,1,337,0.0029673590504451
"13651","governance studies",1,1,337,0.0029673590504451
"13652","governance.with study",1,1,337,0.0029673590504451
"13653","governed computer",1,1,337,0.0029673590504451
"13654","governed received",1,1,337,0.0029673590504451
"13655","governing adaptive",1,1,337,0.0029673590504451
"13656","governing ai",1,1,337,0.0029673590504451
"13657","governing artificial",1,1,337,0.0029673590504451
"13658","government analyze",1,1,337,0.0029673590504451
"13659","government contracting",1,1,337,0.0029673590504451
"13660","government department",1,1,337,0.0029673590504451
"13661","government growing",1,1,337,0.0029673590504451
"13662","government makes",1,1,337,0.0029673590504451
"13663","government offices",1,1,337,0.0029673590504451
"13664","government private",1,1,337,0.0029673590504451
"13665","government process",1,1,337,0.0029673590504451
"13666","government public",1,1,337,0.0029673590504451
"13667","government publishing",1,1,337,0.0029673590504451
"13668","government receive",1,1,337,0.0029673590504451
"13669","government repression",1,1,337,0.0029673590504451
"13670","government services",1,1,337,0.0029673590504451
"13671","government websites",1,1,337,0.0029673590504451
"13672","governmental algorithmic",1,1,337,0.0029673590504451
"13673","governmental level",1,1,337,0.0029673590504451
"13674","governments actively",1,1,337,0.0029673590504451
"13675","governments adopt",1,1,337,0.0029673590504451
"13676","governments ensure",1,1,337,0.0029673590504451
"13677","governments world",1,1,337,0.0029673590504451
"13678","gpt bert",1,1,337,0.0029673590504451
"13679","gpt models",1,1,337,0.0029673590504451
"13680","grading certificate",1,1,337,0.0029673590504451
"13681","grained caseadapted",1,1,337,0.0029673590504451
"13682","grained conceptual",1,1,337,0.0029673590504451
"13683","grained geographic",1,1,337,0.0029673590504451
"13684","grammar english",1,1,337,0.0029673590504451
"13685","grammatically gendered",1,1,337,0.0029673590504451
"13686","grand narrative",2,1,337,0.0029673590504451
"13687","grant devoted",1,1,337,0.0029673590504451
"13688","grant funded",1,1,337,0.0029673590504451
"13689","grant measure",1,1,337,0.0029673590504451
"13690","granted bottom",1,1,337,0.0029673590504451
"13691","granted paper",1,1,337,0.0029673590504451
"13692","graph simulated",1,1,337,0.0029673590504451
"13693","grappled understand",1,1,337,0.0029673590504451
"13694","greatly impactful",1,1,337,0.0029673590504451
"13695","greedy algorithm",2,1,337,0.0029673590504451
"13696","green societal",1,1,337,0.0029673590504451
"13697","grievances incite",1,1,337,0.0029673590504451
"13698","ground conceptualizations",1,1,337,0.0029673590504451
"13699","ground discussion",1,1,337,0.0029673590504451
"13700","ground finally",1,1,337,0.0029673590504451
"13701","ground white",1,1,337,0.0029673590504451
"13702","grounded concrete",1,1,337,0.0029673590504451
"13703","grounded psychological",1,1,337,0.0029673590504451
"13704","grounded western",1,1,337,0.0029673590504451
"13705","grounding algorithmic",1,1,337,0.0029673590504451
"13706","group's data",1,1,337,0.0029673590504451
"13707","group’s baseline",1,1,337,0.0029673590504451
"13708","grow knowledge",1,1,337,0.0029673590504451
"13709","grow scale",1,1,337,0.0029673590504451
"13710","growing algorithms",1,1,337,0.0029673590504451
"13711","growing cities",1,1,337,0.0029673590504451
"13712","growing concerns",1,1,337,0.0029673590504451
"13713","growing consensus",1,1,337,0.0029673590504451
"13714","growing doctrinal",1,1,337,0.0029673590504451
"13715","growing emphasis",1,1,337,0.0029673590504451
"13716","growing evidence",1,1,337,0.0029673590504451
"13717","growing keen",1,1,337,0.0029673590504451
"13718","growing methodological",1,1,337,0.0029673590504451
"13719","growing modeling",1,1,337,0.0029673590504451
"13720","growing news",1,1,337,0.0029673590504451
"13721","growing potential",1,1,337,0.0029673590504451
"13722","growing public",1,1,337,0.0029673590504451
"13723","growing rapidly",1,1,337,0.0029673590504451
"13724","growing recognition",1,1,337,0.0029673590504451
"13725","growing security",1,1,337,0.0029673590504451
"13726","growing unprecedented",1,1,337,0.0029673590504451
"13727","grown issue",1,1,337,0.0029673590504451
"13728","grown substantially",1,1,337,0.0029673590504451
"13729","growth analysis",1,1,337,0.0029673590504451
"13730","growth dynamics",1,1,337,0.0029673590504451
"13731","growth rate",2,1,337,0.0029673590504451
"13732","growth rise",1,1,337,0.0029673590504451
"13733","growth social",2,1,337,0.0029673590504451
"13734","guarantee approval",1,1,337,0.0029673590504451
"13735","guarantee correct",1,1,337,0.0029673590504451
"13736","guarantee defendants",1,1,337,0.0029673590504451
"13737","guarantee machine",1,1,337,0.0029673590504451
"13738","guarantees eliminate",1,1,337,0.0029673590504451
"13739","guidance claims",1,1,337,0.0029673590504451
"13740","guidance clip",1,1,337,0.0029673590504451
"13741","guidance documents",1,1,337,0.0029673590504451
"13742","guidance regulators",1,1,337,0.0029673590504451
"13743","guidance selection",1,1,337,0.0029673590504451
"13744","guidance undertaking",1,1,337,0.0029673590504451
"13745","guide ai",1,1,337,0.0029673590504451
"13746","guide compare",1,1,337,0.0029673590504451
"13747","guide ml",1,1,337,0.0029673590504451
"13748","guide physician",1,1,337,0.0029673590504451
"13749","guide researchers",1,1,337,0.0029673590504451
"13750","guided decisions",1,1,337,0.0029673590504451
"13751","guided personal",1,1,337,0.0029673590504451
"13752","guided research",1,1,337,0.0029673590504451
"13753","guided software",1,1,337,0.0029673590504451
"13754","guideline documents",1,1,337,0.0029673590504451
"13755","guidelines computer",1,1,337,0.0029673590504451
"13756","guidelines evaluating",1,1,337,0.0029673590504451
"13757","guidelines fins",1,1,337,0.0029673590504451
"13758","guidelines improve",1,1,337,0.0029673590504451
"13759","guidelines practice",1,1,337,0.0029673590504451
"13760","guidelines refer",1,1,337,0.0029673590504451
"13761","guidelines review",1,1,337,0.0029673590504451
"13762","guidelines technologies",1,1,337,0.0029673590504451
"13763","guidelines wcag",1,1,337,0.0029673590504451
"13764","guidelines web",1,1,337,0.0029673590504451
"13765","guides auditor",1,1,337,0.0029673590504451
"13766","guides future",1,1,337,0.0029673590504451
"13767","guides user",1,1,337,0.0029673590504451
"13768","gulf maine",1,1,337,0.0029673590504451
"13769","gun violence",2,1,337,0.0029673590504451
"13770","habits access",1,1,337,0.0029673590504451
"13771","habits legally",1,1,337,0.0029673590504451
"13772","hair results",1,1,337,0.0029673590504451
"13773","hair skin",1,1,337,0.0029673590504451
"13774","half decade",1,1,337,0.0029673590504451
"13775","half workers",1,1,337,0.0029673590504451
"13776","hamper usability",1,1,337,0.0029673590504451
"13777","hampered lack",1,1,337,0.0029673590504451
"13778","hampering efforts",1,1,337,0.0029673590504451
"13779","hand analytics",1,1,337,0.0029673590504451
"13780","hand curate",1,1,337,0.0029673590504451
"13781","hand discuss",1,1,337,0.0029673590504451
"13782","hand explanations",1,1,337,0.0029673590504451
"13783","hand user",1,1,337,0.0029673590504451
"13784","handcrafted knowledge",1,1,337,0.0029673590504451
"13785","handful anecdotal",1,1,337,0.0029673590504451
"13786","handful evaluation",1,1,337,0.0029673590504451
"13787","handle arm's",1,1,337,0.0029673590504451
"13788","handle complex",1,1,337,0.0029673590504451
"13789","handle data",1,1,337,0.0029673590504451
"13790","handles mps",1,1,337,0.0029673590504451
"13791","handling evolution",1,1,337,0.0029673590504451
"13792","handling service",1,1,337,0.0029673590504451
"13793","haphazardly deployed",1,1,337,0.0029673590504451
"13794","happen 2018",1,1,337,0.0029673590504451
"13795","happened bangladesh",1,1,337,0.0029673590504451
"13796","happened lenses",1,1,337,0.0029673590504451
"13797","happiness neutrality",1,1,337,0.0029673590504451
"13798","happy modify",1,1,337,0.0029673590504451
"13799","hard avoid",1,1,337,0.0029673590504451
"13800","hard disk",1,1,337,0.0029673590504451
"13801","hard due",1,1,337,0.0029673590504451
"13802","hard handle",1,1,337,0.0029673590504451
"13803","hard inapproximable",1,1,337,0.0029673590504451
"13804","hard require",1,1,337,0.0029673590504451
"13805","hardware failure",1,1,337,0.0029673590504451
"13806","harm 3",1,1,337,0.0029673590504451
"13807","harm address",1,1,337,0.0029673590504451
"13808","harm agency",1,1,337,0.0029673590504451
"13809","harm arise",1,1,337,0.0029673590504451
"13810","harm audit",1,1,337,0.0029673590504451
"13811","harm benefit",1,1,337,0.0029673590504451
"13812","harm centuries",1,1,337,0.0029673590504451
"13813","harm consumers",1,1,337,0.0029673590504451
"13814","harm emphasize",1,1,337,0.0029673590504451
"13815","harm enraged",1,1,337,0.0029673590504451
"13816","harm human",1,1,337,0.0029673590504451
"13817","harm humans",1,1,337,0.0029673590504451
"13818","harm implicit",1,1,337,0.0029673590504451
"13819","harm incident",1,1,337,0.0029673590504451
"13820","harm including",1,1,337,0.0029673590504451
"13821","harm investigators",1,1,337,0.0029673590504451
"13822","harm law",1,1,337,0.0029673590504451
"13823","harm machine",1,1,337,0.0029673590504451
"13824","harm mitigation",1,1,337,0.0029673590504451
"13825","harm populations",1,1,337,0.0029673590504451
"13826","harm profit",1,1,337,0.0029673590504451
"13827","harm result",1,1,337,0.0029673590504451
"13828","harm scale",1,1,337,0.0029673590504451
"13829","harm sensitive",1,1,337,0.0029673590504451
"13830","harm threats",1,1,337,0.0029673590504451
"13831","harm.this means",1,1,337,0.0029673590504451
"13832","harmed ai",1,1,337,0.0029673590504451
"13833","harmed algorithm",1,1,337,0.0029673590504451
"13834","harmed deployment",1,1,337,0.0029673590504451
"13835","harmed exploitative",1,1,337,0.0029673590504451
"13836","harmed threatened",1,1,337,0.0029673590504451
"13837","harmed treatment",1,1,337,0.0029673590504451
"13838","harmful behavior",1,1,337,0.0029673590504451
"13839","harmful content",1,1,337,0.0029673590504451
"13840","harmful contrary",1,1,337,0.0029673590504451
"13841","harmful digital",1,1,337,0.0029673590504451
"13842","harmful disaggregated",1,1,337,0.0029673590504451
"13843","harmful downstream",1,1,337,0.0029673590504451
"13844","harmful effects",1,1,337,0.0029673590504451
"13845","harmful exerting",1,1,337,0.0029673590504451
"13846","harmful race",1,1,337,0.0029673590504451
"13847","harmful repercussions",1,1,337,0.0029673590504451
"13848","harmful stereotypes",2,1,337,0.0029673590504451
"13849","harmful text",1,1,337,0.0029673590504451
"13850","harmony ai",1,1,337,0.0029673590504451
"13851","harms abuse",1,1,337,0.0029673590504451
"13852","harms algorithmic",1,1,337,0.0029673590504451
"13853","harms anticompetitive",1,1,337,0.0029673590504451
"13854","harms arise",1,1,337,0.0029673590504451
"13855","harms artificial",1,1,337,0.0029673590504451
"13856","harms benefits",1,1,337,0.0029673590504451
"13857","harms current",1,1,337,0.0029673590504451
"13858","harms discrimination",1,1,337,0.0029673590504451
"13859","harms discriminatory",1,1,337,0.0029673590504451
"13860","harms disparate",1,1,337,0.0029673590504451
"13861","harms emerge",1,1,337,0.0029673590504451
"13862","harms engaging",1,1,337,0.0029673590504451
"13863","harms eu's",1,1,337,0.0029673590504451
"13864","harms examine",1,1,337,0.0029673590504451
"13865","harms experienced",2,1,337,0.0029673590504451
